"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.id","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.extension","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.modifierExtension","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.employeeId","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.employeeId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för anställd","HSA-id för anställd","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.employeeId",1,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentId","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för medarbetaruppdrag","HSA-id för medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentId",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentName","registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentName","","","",0,1,"","","","string {[]} {[]}
","Namn på medarbetaruppdrag","Namn på medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.requestedBy.assignmentName",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registrationDate","registerextendedblock-request.extendedBlock.registrationInfo.registrationDate","","","",1,1,"","","","dateTime {[]} {[]}
","Datum när spärren registrerades","Datum när spärren registrerades","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.registrationDate",1,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy","","","",1,1,"","","","BackboneElement {[]} {[]}
","Aktören som registrerade spärren","Aktören som registrerade spärren","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.registeredBy",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.id","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.extension","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.modifierExtension","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.employeeId","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.employeeId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för anställd","HSA-id för anställd","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.employeeId",1,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentId","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för medarbetaruppdrag","HSA-id för medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentId",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentName","registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentName","","","",0,1,"","","","string {[]} {[]}
","Namn på medarbetaruppdrag","Namn på medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.registeredBy.assignmentName",0,1,"",""
"registerextendedblock-request","registerextendedblock-request.extendedBlock.registrationInfo.reasonText","registerextendedblock-request.extendedBlock.registrationInfo.reasonText","","","",0,1,"","","","string {[]} {[]}
","Orsak till spärren (fritext)","Orsak till spärren (fritext)","","","","","","","","","",,,,,"",,,,"registerextendedblock-request.extendedBlock.registrationInfo.reasonText",0,1,"",""
"registerextendedblock","registerextendedblock","registerextendedblock","","","",0,*,"","","","null {[]} {[]}
","RegisterExtendedBlock","Logisk modell för tjänstekontraktet RegisterExtendedBlock
(RIV-TA urn:riv:ehr:blocking:administration:RegisterExtendedBlockResponder:2).
Registrerar en spärr med utökad information (aktörsdata, tidsstämplar m.m.) i lokal spärrtjänst.
Representerar responsens informationsstruktur.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"registerextendedblock","registerextendedblock.result","registerextendedblock.result","","","",1,1,"","","","BackboneElement {[]} {[]}
","Resultat av registreringen","Resultat av registreringen","","","","","","","","","",,,,,"",,,,"registerextendedblock.result",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"registerextendedblock","registerextendedblock.result.id","registerextendedblock.result.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registerextendedblock","registerextendedblock.result.extension","registerextendedblock.result.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock","registerextendedblock.result.modifierExtension","registerextendedblock.result.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registerextendedblock","registerextendedblock.result.resultCode","registerextendedblock.result.resultCode","","","",1,1,"","","","code {[]} {[]}
","Svarskod","Svarskod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/ehr-blocking/ValueSet/resultcode-vs","",,,,"registerextendedblock.result.resultCode",1,1,"",""
"registerextendedblock","registerextendedblock.result.resultText","registerextendedblock.result.resultText","","","",0,1,"","","","string {[]} {[]}
","Beskrivande text till svarskoden","Beskrivande text till svarskoden","","","","","","","","","",,,,,"",,,,"registerextendedblock.result.resultText",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request","","","",0,*,"","","","null {[]} {[]}
","RegisterTemporaryExtendedRevoke — Request","Logisk modell för requestparametrar i RegisterTemporaryExtendedRevoke.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.temporaryRevokeId","registertemporaryextendedrevoke-request.temporaryRevokeId","","","",1,1,"","","","string {[]} {[]}
","Unik, global identifierare för den tillfälliga hävningen. Tjänstekonsumenten ansvarar för att generera id:et.","Unik, global identifierare för den tillfälliga hävningen. Tjänstekonsumenten ansvarar för att generera id:et.","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.temporaryRevokeId",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.blockId","registertemporaryextendedrevoke-request.blockId","","","",1,1,"","","","string {[]} {[]}
","Identifierare för den spärr som skall tillfälligt hävas.","Identifierare för den spärr som skall tillfälligt hävas.","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.blockId",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.endDate","registertemporaryextendedrevoke-request.endDate","","","",1,1,"","","","dateTime {[]} {[]}
","Den tillfälliga hävningens giltighetsdatum. Hävningen upphör att gälla då denna tidpunkt inträffat.","Den tillfälliga hävningens giltighetsdatum. Hävningen upphör att gälla då denna tidpunkt inträffat.","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.endDate",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.revokedForCareUnitId","registertemporaryextendedrevoke-request.revokedForCareUnitId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för den vårdenhet hävningen gäller för.","HSA-id för den vårdenhet hävningen gäller för.","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.revokedForCareUnitId",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.revokedForEmployeeId","registertemporaryextendedrevoke-request.revokedForEmployeeId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för den medarbetare/person hävningen gäller för. Anges om hävningen skall gälla för en medarbetare/person, annars gäller hävningen för all behörig personal på vårdenheten.","HSA-id för den medarbetare/person hävningen gäller för. Anges om hävningen skall gälla för en medarbetare/person, annars gäller hävningen för all behörig personal på vårdenheten.","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.revokedForEmployeeId",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo","registertemporaryextendedrevoke-request.registrationInfo","","","",1,1,"","","","BackboneElement {[]} {[]}
","Aktörsinfo för registrering av hävningen","Aktörsinfo för registrering av hävningen","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.id","registertemporaryextendedrevoke-request.registrationInfo.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.extension","registertemporaryextendedrevoke-request.registrationInfo.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.modifierExtension","registertemporaryextendedrevoke-request.registrationInfo.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestDate","registertemporaryextendedrevoke-request.registrationInfo.requestDate","","","",1,1,"","","","dateTime {[]} {[]}
","Datum när hävningen begärdes","Datum när hävningen begärdes","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.requestDate",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy","registertemporaryextendedrevoke-request.registrationInfo.requestedBy","","","",1,1,"","","","BackboneElement {[]} {[]}
","Aktören som begärde hävningen","Aktören som begärde hävningen","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.requestedBy",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.id","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.extension","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.modifierExtension","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.employeeId","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.employeeId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för anställd","HSA-id för anställd","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.requestedBy.employeeId",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentId","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för medarbetaruppdrag","HSA-id för medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentId",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentName","registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentName","","","",0,1,"","","","string {[]} {[]}
","Namn på medarbetaruppdrag","Namn på medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.requestedBy.assignmentName",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registrationDate","registertemporaryextendedrevoke-request.registrationInfo.registrationDate","","","",1,1,"","","","dateTime {[]} {[]}
","Datum när hävningen registrerades","Datum när hävningen registrerades","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.registrationDate",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy","registertemporaryextendedrevoke-request.registrationInfo.registeredBy","","","",1,1,"","","","BackboneElement {[]} {[]}
","Aktören som registrerade hävningen","Aktören som registrerade hävningen","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.registeredBy",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.id","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.extension","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.modifierExtension","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.employeeId","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.employeeId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för anställd","HSA-id för anställd","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.registeredBy.employeeId",1,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentId","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för medarbetaruppdrag","HSA-id för medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentId",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentName","registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentName","","","",0,1,"","","","string {[]} {[]}
","Namn på medarbetaruppdrag","Namn på medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"registertemporaryextendedrevoke-request.registrationInfo.registeredBy.assignmentName",0,1,"",""
"registertemporaryextendedrevoke-request","registertemporaryextendedrevoke-request.revokeReason","registertemporaryextendedrevoke-request.revokeReason","","","",1,1,"","","","code {[]} {[]}
","Enumerationsvärde för orsak till tillfällig hävning","Enumerationsvärde för orsak till tillfällig hävning","","","","","","","","","",,"required","","https://fhir.inera.se/ig/ehr-blocking/ValueSet/temporaryrevokereason-vs","",,,,"registertemporaryextendedrevoke-request.revokeReason",1,1,"",""
